aeid	kind	name	confidence	vr	vr_offset	sse_1_5_97	sse_route	flags	db_name	site
398506	rtti	BSPSysInheritVelocityModifier	curated-verified	0x141f64d20	0x1f64d20	0x141e9d690	addr-match		RE::RTTI_BSPSysInheritVelocityModifier	Code/client/Games/Skyrim/RTTI.cpp:4469
398507	rtti	BSTaskManager	curated-verified	0x141f64d58	0x1f64d58	0x141e9d6c8	addr-match		RE::RTTI_BSTaskManager	Code/client/Games/Skyrim/RTTI.cpp:4471
398510	rtti	BSTaskManagerThread	curated-verified	0x141f64e18	0x1f64e18	0x141e9d788	addr-match		RE::RTTI_BSTaskManagerThread	Code/client/Games/Skyrim/RTTI.cpp:4473
398512	rtti	IOManager	curated-verified	0x141f64eb0	0x1f64eb0	0x141e9d820	addr-match		RE::RTTI_IOManager	Code/client/Games/Skyrim/RTTI.cpp:4475
398515	rtti	QueuedNamedFile	curated-verified	0x141f64f68	0x1f64f68	0x141e9d8d8	addr-match		RE::RTTI_QueuedNamedFile	Code/client/Games/Skyrim/RTTI.cpp:4477
398525	rtti	BSMultiBound	curated-verified	0x141f65468	0x1f65468	0x141e9ddd8	addr-match		RE::RTTI_BSMultiBound	Code/client/Games/Skyrim/RTTI.cpp:4479
398526	rtti	BSMultiBoundRoom	curated-verified	0x141f65490	0x1f65490	0x141e9de00	addr-match		RE::RTTI_BSMultiBoundRoom	Code/client/Games/Skyrim/RTTI.cpp:4481
398527	rtti	BSMultiBoundNode	curated-verified	0x141f654b8	0x1f654b8	0x141e9de28	addr-match		RE::RTTI_BSMultiBoundNode	Code/client/Games/Skyrim/RTTI.cpp:4483
398528	rtti	BSNiNode	curated-verified	0x141f654e0	0x1f654e0	0x141e9de50	addr-match		RE::RTTI_BSNiNode	Code/client/Games/Skyrim/RTTI.cpp:4485
398529	rtti	BSReference	curated-verified	0x141f65500	0x1f65500	0x141e9de70	addr-match		RE::RTTI_BSReference	Code/client/Games/Skyrim/RTTI.cpp:4487
398530	rtti	BSNodeReferences	curated-verified	0x141f65528	0x1f65528	0x141e9de98	addr-match		RE::RTTI_BSNodeReferences	Code/client/Games/Skyrim/RTTI.cpp:4489
398531	rtti	BSXFlags	curated-verified	0x141f65550	0x1f65550	0x141e9dec0	addr-match		RE::RTTI_BSXFlags	Code/client/Games/Skyrim/RTTI.cpp:4491
398532	rtti	BSValueNode	curated-verified	0x141f65570	0x1f65570	0x141e9dee0	addr-match		RE::RTTI_BSValueNode	Code/client/Games/Skyrim/RTTI.cpp:4493
398533	rtti	ITextureDB	curated-verified	0x141f65598	0x1f65598	0x141e9df08	addr-match		RE::RTTI_ITextureDB	Code/client/Games/Skyrim/RTTI.cpp:4495
398546	rtti	BSWindModifier	curated-verified	0x141f65b98	0x1f65b98	0x141e9e508	addr-match		RE::RTTI_BSWindModifier	Code/client/Games/Skyrim/RTTI.cpp:4497
398547	rtti	BSTempNode	curated-verified	0x141f65bc0	0x1f65bc0	0x141e9e530	addr-match		RE::RTTI_BSTempNode	Code/client/Games/Skyrim/RTTI.cpp:4499
398548	rtti	BSPortalGraph	curated-verified	0x141f65be8	0x1f65be8	0x141e9e558	addr-match		RE::RTTI_BSPortalGraph	Code/client/Games/Skyrim/RTTI.cpp:4501
398549	rtti	BSPortalGraphEntry	curated-verified	0x141f65c10	0x1f65c10	0x141e9e580	addr-match		RE::RTTI_BSPortalGraphEntry	Code/client/Games/Skyrim/RTTI.cpp:4503
398550	rtti	MessageHandler	curated-verified	0x141f65c40	0x1f65c40	0x141e9e5b0	addr-match		RE::RTTI_MessageHandler	Code/client/Games/Skyrim/RTTI.cpp:4505
398551	rtti	BSRangeNode	curated-verified	0x141f65c68	0x1f65c68	0x141e9e5d8	addr-match		RE::RTTI_BSRangeNode	Code/client/Games/Skyrim/RTTI.cpp:4507
398552	rtti	BSBlastNode	curated-verified	0x141f65c90	0x1f65c90	0x141e9e600	addr-match		RE::RTTI_BSBlastNode	Code/client/Games/Skyrim/RTTI.cpp:4509
398553	rtti	BSDebrisNode	curated-verified	0x141f65cb8	0x1f65cb8	0x141e9e628	addr-match		RE::RTTI_BSDebrisNode	Code/client/Games/Skyrim/RTTI.cpp:4511
398554	rtti	BSDamageStage	curated-verified	0x141f65ce0	0x1f65ce0	0x141e9e650	addr-match		RE::RTTI_BSDamageStage	Code/client/Games/Skyrim/RTTI.cpp:4513
398555	rtti	PArrayPoint	curated-verified	0x141f65d08	0x1f65d08	0x141e9e678	addr-match		RE::RTTI_PArrayPoint	Code/client/Games/Skyrim/RTTI.cpp:4515
398556	rtti	BSPSysArrayEmitter	curated-verified	0x141f65d30	0x1f65d30	0x141e9e6a0	addr-match		RE::RTTI_BSPSysArrayEmitter	Code/client/Games/Skyrim/RTTI.cpp:4517
398559	rtti	BSInstanceTriShape	curated-verified	0x141f65e28	0x1f65e28	0x141e9e798	addr-match		RE::RTTI_BSInstanceTriShape	Code/client/Games/Skyrim/RTTI.cpp:4519
398560	rtti	BSMultiStreamInstanceTriShape	curated-verified	0x141f65e58	0x1f65e58	0x141e9e7c8	addr-match		RE::RTTI_BSMultiStreamInstanceTriShape	Code/client/Games/Skyrim/RTTI.cpp:4521
398561	rtti	BSIStream	curated-verified	0x141f65e90	0x1f65e90	0x141e9e800	addr-match		RE::RTTI_BSIStream	Code/client/Games/Skyrim/RTTI.cpp:4523
398564	rtti	BSOStream	curated-verified	0x141f65f20	0x1f65f20	0x141e9e890	addr-match		RE::RTTI_BSOStream	Code/client/Games/Skyrim/RTTI.cpp:4525
398566	rtti	BSOcclusionBox	curated-verified	0x141f65f88	0x1f65f88	0x141e9e8f8	addr-match		RE::RTTI_BSOcclusionBox	Code/client/Games/Skyrim/RTTI.cpp:4527
398567	rtti	BSPortalSharedNode	curated-verified	0x141f65fb0	0x1f65fb0	0x141e9e920	addr-match		RE::RTTI_BSPortalSharedNode	Code/client/Games/Skyrim/RTTI.cpp:4529
398568	rtti	BSBodyMorphOffsetsExtraData	curated-verified	0x141f65fe0	0x1f65fe0	0x141e9e950	addr-match		RE::RTTI_BSBodyMorphOffsetsExtraData	Code/client/Games/Skyrim/RTTI.cpp:4531
398569	rtti	BSBehaviorGraphExtraData	curated-verified	0x141f66018	0x1f66018	0x141e9e988	addr-match		RE::RTTI_BSBehaviorGraphExtraData	Code/client/Games/Skyrim/RTTI.cpp:4533
398570	rtti	NiBSBoneLODController	curated-verified	0x141f66048	0x1f66048	0x141e9e9b8	addr-match		RE::RTTI_NiBSBoneLODController	Code/client/Games/Skyrim/RTTI.cpp:4535
398577	rtti	BSParticleSystemManager	curated-verified	0x141f66258	0x1f66258	0x141e9ebc8	addr-match		RE::RTTI_BSParticleSystemManager	Code/client/Games/Skyrim/RTTI.cpp:4537
398578	rtti	BSFurnitureMarkerNode	curated-verified	0x141f66288	0x1f66288	0x141e9ebf8	addr-match		RE::RTTI_BSFurnitureMarkerNode	Code/client/Games/Skyrim/RTTI.cpp:4539
398579	rtti	BSBound	curated-verified	0x141f662b8	0x1f662b8	0x141e9ec28	addr-match		RE::RTTI_BSBound	Code/client/Games/Skyrim/RTTI.cpp:4541
398580	rtti	BSBoneMap	curated-verified	0x141f662d8	0x1f662d8	0x141e9ec48	addr-match		RE::RTTI_BSBoneMap	Code/client/Games/Skyrim/RTTI.cpp:4543
398581	rtti	BSAnimInteractionMarker	curated-verified	0x141f662f8	0x1f662f8	0x141e9ec68	addr-match		RE::RTTI_BSAnimInteractionMarker	Code/client/Games/Skyrim/RTTI.cpp:4545
398582	rtti	BSPSysMultiTargetEmitterCtlr	curated-verified	0x141f66328	0x1f66328	0x141e9ec98	addr-match		RE::RTTI_BSPSysMultiTargetEmitterCtlr	Code/client/Games/Skyrim/RTTI.cpp:4547
398583	rtti	BSSubIndexTriShape	curated-verified	0x141f66360	0x1f66360	0x141e9ecd0	addr-match		RE::RTTI_BSSubIndexTriShape	Code/client/Games/Skyrim/RTTI.cpp:4549
398584	rtti	BSDistantObjectLargeRefExtraData	curated-verified	0x141f66390	0x1f66390	0x141e9ed00	addr-match		RE::RTTI_BSDistantObjectLargeRefExtraData	Code/client/Games/Skyrim/RTTI.cpp:4551
398587	rtti	BSMasterParticleSystem	curated-verified	0x141f66450	0x1f66450	0x141e9edc0	addr-match		RE::RTTI_BSMasterParticleSystem	Code/client/Games/Skyrim/RTTI.cpp:4553
398588	rtti	BSProceduralLightningTasklet	curated-verified	0x141f66480	0x1f66480	0x141e9edf0	addr-match		RE::RTTI_BSProceduralLightningTasklet	Code/client/Games/Skyrim/RTTI.cpp:4555
398589	rtti	BSProceduralLightningController	curated-verified	0x141f664b8	0x1f664b8	0x141e9ee28	addr-match		RE::RTTI_BSProceduralLightningController	Code/client/Games/Skyrim/RTTI.cpp:4557
398591	rtti	BSInvMarker	curated-verified	0x141f66530	0x1f66530	0x141e9eea0	addr-match		RE::RTTI_BSInvMarker	Code/client/Games/Skyrim/RTTI.cpp:4559
398592	rtti	BSBoneLODExtraData	curated-verified	0x141f66558	0x1f66558	0x141e9eec8	addr-match		RE::RTTI_BSBoneLODExtraData	Code/client/Games/Skyrim/RTTI.cpp:4561
398593	rtti	BSDecalPlacementVectorExtraData	curated-verified	0x141f66588	0x1f66588	0x141e9eef8	addr-match		RE::RTTI_BSDecalPlacementVectorExtraData	Code/client/Games/Skyrim/RTTI.cpp:4563
398594	rtti	BSParentVelocityModifier	curated-verified	0x141f665c0	0x1f665c0	0x141e9ef30	addr-match		RE::RTTI_BSParentVelocityModifier	Code/client/Games/Skyrim/RTTI.cpp:4565
398595	rtti	BSWArray	curated-verified	0x141f665f0	0x1f665f0	0x141e9ef60	addr-match		RE::RTTI_BSWArray	Code/client/Games/Skyrim/RTTI.cpp:4567
398596	rtti	BSMultiBoundCapsule	curated-verified	0x141f66610	0x1f66610	0x141e9ef80	addr-match		RE::RTTI_BSMultiBoundCapsule	Code/client/Games/Skyrim/RTTI.cpp:4569
398597	rtti	BSPSysStripUpdateModifier	curated-verified	0x141f66640	0x1f66640	0x141e9efb0	addr-match		RE::RTTI_BSPSysStripUpdateModifier	Code/client/Games/Skyrim/RTTI.cpp:4571
398598	rtti	BSPSysSubTexModifier	curated-verified	0x141f66670	0x1f66670	0x141e9efe0	addr-match		RE::RTTI_BSPSysSubTexModifier	Code/client/Games/Skyrim/RTTI.cpp:4573
398599	rtti	BSPSysScaleModifier	curated-verified	0x141f666a0	0x1f666a0	0x141e9f010	addr-match		RE::RTTI_BSPSysScaleModifier	Code/client/Games/Skyrim/RTTI.cpp:4575
398600	rtti	BSLagBoneController	curated-verified	0x141f666d0	0x1f666d0	0x141e9f040	addr-match		RE::RTTI_BSLagBoneController	Code/client/Games/Skyrim/RTTI.cpp:4577
398601	rtti	BSNonUniformScaleExtraData	curated-verified	0x141f66700	0x1f66700	0x141e9f070	addr-match		RE::RTTI_BSNonUniformScaleExtraData	Code/client/Games/Skyrim/RTTI.cpp:4579
398602	rtti	BSTableCurve	curated-verified	0x141f66958	0x1f66958	0x141e9f0a8	addr-match		RE::RTTI_BSTableCurve	Code/client/Games/Skyrim/RTTI.cpp:4581
398603	rtti	bhkTaskletManagerCallback	curated-verified	0x141f66a20	0x1f66a20	0x141e9f170	addr-match		RE::RTTI_bhkTaskletManagerCallback	Code/client/Games/Skyrim/RTTI.cpp:4583
398604	rtti	bhkOnStartupCallback	curated-verified	0x141f66a50	0x1f66a50	0x141e9f1a0	addr-match		RE::RTTI_bhkOnStartupCallback	Code/client/Games/Skyrim/RTTI.cpp:4585
398605	rtti	bhkOnExitCallback	curated-verified	0x141f66a80	0x1f66a80	0x141e9f1d0	addr-match		RE::RTTI_bhkOnExitCallback	Code/client/Games/Skyrim/RTTI.cpp:4587
398606	rtti	ahkpWorld	curated-verified	0x141f66980	0x1f66980	0x141e9f0d0	addr-match		RE::RTTI_ahkpWorld	Code/client/Games/Skyrim/RTTI.cpp:4589
398608	rtti	bhkWorld	curated-verified	0x141f669d8	0x1f669d8	0x141e9f128	addr-match		RE::RTTI_bhkWorld	Code/client/Games/Skyrim/RTTI.cpp:4591
398612	rtti	bhkStiffSpringConstraint	curated-verified	0x141f66b10	0x1f66b10	0x141e9f260	addr-match		RE::RTTI_bhkStiffSpringConstraint	Code/client/Games/Skyrim/RTTI.cpp:4593
398615	rtti	hkpAllRayHitCollector	curated-verified	0x141f66ba8	0x1f66ba8	0x141e9f2f8	addr-match		RE::RTTI_hkpAllRayHitCollector	Code/client/Games/Skyrim/RTTI.cpp:4595
398616	rtti	bhkRagdollPenetrationUtil	curated-verified	0x141f66bd8	0x1f66bd8	0x141e9f328	addr-match		RE::RTTI_bhkRagdollPenetrationUtil	Code/client/Games/Skyrim/RTTI.cpp:4597
398617	rtti	hkaRagdollRaycastInterface	curated-verified	0x141f66c08	0x1f66c08	0x141e9f358	addr-match		RE::RTTI_hkaRagdollRaycastInterface	Code/client/Games/Skyrim/RTTI.cpp:4599
398618	rtti	hkpCharacterState	curated-verified	0x141f66c40	0x1f66c40	0x141e9f390	addr-match		RE::RTTI_hkpCharacterState	Code/client/Games/Skyrim/RTTI.cpp:4601
398619	rtti	bhkCharacterState	curated-verified	0x141f66c68	0x1f66c68	0x141e9f3b8	addr-match		RE::RTTI_bhkCharacterState	Code/client/Games/Skyrim/RTTI.cpp:4603
398620	rtti	bhkShapeCollection	curated-verified	0x141f66c90	0x1f66c90	0x141e9f3e0	addr-match		RE::RTTI_bhkShapeCollection	Code/client/Games/Skyrim/RTTI.cpp:4605
398621	rtti	bhkCharacterController	curated-verified	0x141f66cc0	0x1f66cc0	0x141e9f410	addr-match		RE::RTTI_bhkCharacterController	Code/client/Games/Skyrim/RTTI.cpp:4607
398623	rtti	bhkCollisionBox	curated-verified	0x141f66d38	0x1f66d38	0x141e9f488	addr-match		RE::RTTI_bhkCollisionBox	Code/client/Games/Skyrim/RTTI.cpp:4609
398624	rtti	bhkICharOrientationController	curated-verified	0x141f66d60	0x1f66d60	0x141e9f4b0	addr-match		RE::RTTI_bhkICharOrientationController	Code/client/Games/Skyrim/RTTI.cpp:4611
398625	rtti	bhkCharacterControllerCinfo	curated-verified	0x141f66d98	0x1f66d98	0x141e9f4e8	addr-match		RE::RTTI_bhkCharacterControllerCinfo	Code/client/Games/Skyrim/RTTI.cpp:4613
398626	rtti	bhkCharacterStateClimbing	curated-verified	0x141f66dd0	0x1f66dd0	0x141e9f520	addr-match		RE::RTTI_bhkCharacterStateClimbing	Code/client/Games/Skyrim/RTTI.cpp:4615
398627	rtti	bhkCharacterStateFlying	curated-verified	0x141f66e00	0x1f66e00	0x141e9f550	addr-match		RE::RTTI_bhkCharacterStateFlying	Code/client/Games/Skyrim/RTTI.cpp:4617
398628	rtti	bhkListShape	curated-verified	0x141f66e30	0x1f66e30	0x141e9f580	addr-match		RE::RTTI_bhkListShape	Code/client/Games/Skyrim/RTTI.cpp:4619
398629	rtti	bhkRagdollShareData	curated-verified	0x141f66e58	0x1f66e58	0x141e9f5a8	addr-match		RE::RTTI_bhkRagdollShareData	Code/client/Games/Skyrim/RTTI.cpp:4621
398630	rtti	bhkRagdollController	curated-verified	0x141f66e88	0x1f66e88	0x141e9f5d8	addr-match		RE::RTTI_bhkRagdollController	Code/client/Games/Skyrim/RTTI.cpp:4623
398631	rtti	bhkCollisionFilter	curated-verified	0x141f66eb8	0x1f66eb8	0x141e9f608	addr-match		RE::RTTI_bhkCollisionFilter	Code/client/Games/Skyrim/RTTI.cpp:4625
398636	rtti	bhkAttachmentCollisionObject	curated-verified	0x141f670b0	0x1f670b0	0x141e9f800	addr-match		RE::RTTI_bhkAttachmentCollisionObject	Code/client/Games/Skyrim/RTTI.cpp:4627
398637	rtti	bhkBlendCollisionObject	curated-verified	0x141f670e8	0x1f670e8	0x141e9f838	addr-match		RE::RTTI_bhkBlendCollisionObject	Code/client/Games/Skyrim/RTTI.cpp:4629
398638	rtti	bhkLimitedHingeConstraint	curated-verified	0x141f67118	0x1f67118	0x141e9f868	addr-match		RE::RTTI_bhkLimitedHingeConstraint	Code/client/Games/Skyrim/RTTI.cpp:4631
398639	rtti	WeaponObject	curated-verified	0x141f67148	0x1f67148	0x141e9f898	addr-match		RE::RTTI_WeaponObject	Code/client/Games/Skyrim/RTTI.cpp:4633
398641	rtti	bhkRigidBodyT	curated-verified	0x141f673d0	0x1f673d0	0x141e9f8f8	addr-match		RE::RTTI_bhkRigidBodyT	Code/client/Games/Skyrim/RTTI.cpp:4635
398642	rtti	bhkWorldM	curated-verified	0x141f671a8	0x1f671a8	0x141e9f920	addr-match		RE::RTTI_bhkWorldM	Code/client/Games/Skyrim/RTTI.cpp:4637
398645	rtti	hkNiTriStripsShape	curated-verified	0x141f67288	0x1f67288	0x141e9f9f8	addr-match		RE::RTTI_hkNiTriStripsShape	Code/client/Games/Skyrim/RTTI.cpp:4639
398646	rtti	hkNormalTriangleShape	curated-verified	0x141f672b8	0x1f672b8	0x141e9fa28	addr-match		RE::RTTI_hkNormalTriangleShape	Code/client/Games/Skyrim/RTTI.cpp:4641
398647	rtti	hkPackedNiTriStripsData	curated-verified	0x141f672e8	0x1f672e8	0x141e9fa58	addr-match		RE::RTTI_hkPackedNiTriStripsData	Code/client/Games/Skyrim/RTTI.cpp:4643
398648	rtti	hkPackedNiTriStripsShape	curated-verified	0x141f67318	0x1f67318	0x141e9fa88	addr-match		RE::RTTI_hkPackedNiTriStripsShape	Code/client/Games/Skyrim/RTTI.cpp:4645
398649	rtti	bhkCapsuleShape	curated-verified	0x141f67348	0x1f67348	0x141e9fab8	addr-match		RE::RTTI_bhkCapsuleShape	Code/client/Games/Skyrim/RTTI.cpp:4647
398650	rtti	bhkNiTriStripsShape	curated-verified	0x141f67370	0x1f67370	0x141e9fae0	addr-match		RE::RTTI_bhkNiTriStripsShape	Code/client/Games/Skyrim/RTTI.cpp:4649
398651	rtti	bhkPackedNiTriStripsShape	curated-verified	0x141f673a0	0x1f673a0	0x141e9fb10	addr-match		RE::RTTI_bhkPackedNiTriStripsShape	Code/client/Games/Skyrim/RTTI.cpp:4651
398652	rtti	hkAvoidBox	curated-verified	0x141f673f8	0x1f673f8	0x141e9fb40	addr-match		RE::RTTI_hkAvoidBox	Code/client/Games/Skyrim/RTTI.cpp:4653
398653	rtti	bhkAvoidBox	curated-verified	0x141f67420	0x1f67420	0x141e9fb68	addr-match		RE::RTTI_bhkAvoidBox	Code/client/Games/Skyrim/RTTI.cpp:4655
398654	rtti	ahkpMalleableConstraintData	curated-verified	0x141f67448	0x1f67448	0x141e9fb90	addr-match		RE::RTTI_ahkpMalleableConstraintData	Code/client/Games/Skyrim/RTTI.cpp:4657
398655	rtti	bhkMalleableConstraint	curated-verified	0x141f67480	0x1f67480	0x141e9fbc8	addr-match		RE::RTTI_bhkMalleableConstraint	Code/client/Games/Skyrim/RTTI.cpp:4659
398658	rtti	hkBSHeightFieldShape	curated-verified	0x141f67528	0x1f67528	0x141e9fc70	addr-match		RE::RTTI_hkBSHeightFieldShape	Code/client/Games/Skyrim/RTTI.cpp:4661
398659	rtti	hkProductFeatures	curated-verified	0x141f67558	0x1f67558	0x141e9fca0	addr-match		RE::RTTI_hkProductFeatures	Code/client/Games/Skyrim/RTTI.cpp:4663
398667	rtti	bhkCachingShapePhantom	curated-verified	0x141f67870	0x1f67870	0x141e9ffc0	addr-match		RE::RTTI_bhkCachingShapePhantom	Code/client/Games/Skyrim/RTTI.cpp:4665
398668	rtti	hkpCharacterProxyListener	curated-verified	0x141f678a0	0x1f678a0	0x141e9fff0	addr-match		RE::RTTI_hkpCharacterProxyListener	Code/client/Games/Skyrim/RTTI.cpp:4667
398670	rtti	bhkCharacterProxy	curated-verified	0x141f67900	0x1f67900	0x141ea0050	addr-match		RE::RTTI_bhkCharacterProxy	Code/client/Games/Skyrim/RTTI.cpp:4669
398671	rtti	bhkCharProxyController	curated-verified	0x141f67928	0x1f67928	0x141ea0078	addr-match		RE::RTTI_bhkCharProxyController	Code/client/Games/Skyrim/RTTI.cpp:4671
398672	rtti	bhkCharProxyControllerCinfo	curated-verified	0x141f67958	0x1f67958	0x141ea00a8	addr-match		RE::RTTI_bhkCharProxyControllerCinfo	Code/client/Games/Skyrim/RTTI.cpp:4673
398673	rtti	hkpCharacterRigidBodyListener	curated-verified	0x141f67990	0x1f67990	0x141ea00e0	addr-match		RE::RTTI_hkpCharacterRigidBodyListener	Code/client/Games/Skyrim/RTTI.cpp:4675
398675	rtti	bhkCharacterRigidBody	curated-verified	0x141f67a00	0x1f67a00	0x141ea0150	addr-match		RE::RTTI_bhkCharacterRigidBody	Code/client/Games/Skyrim/RTTI.cpp:4677
398676	rtti	bhkCharRigidBodyControllerCinfo	curated-verified	0x141f67a30	0x1f67a30	0x141ea0180	addr-match		RE::RTTI_bhkCharRigidBodyControllerCinfo	Code/client/Games/Skyrim/RTTI.cpp:4679
398677	rtti	bhkCharRigidBodyController	curated-verified	0x141f67a68	0x1f67a68	0x141ea01b8	addr-match		RE::RTTI_bhkCharRigidBodyController	Code/client/Games/Skyrim/RTTI.cpp:4681
398678	rtti	bhkBallAndSocketConstraint	curated-verified	0x141f67aa0	0x1f67aa0	0x141ea01f0	addr-match		RE::RTTI_bhkBallAndSocketConstraint	Code/client/Games/Skyrim/RTTI.cpp:4683
398679	rtti	bhkRagdollTemplateData	curated-verified	0x141f67ad8	0x1f67ad8	0x141ea0228	addr-match		RE::RTTI_bhkRagdollTemplateData	Code/client/Games/Skyrim/RTTI.cpp:4685
398680	rtti	bhkRagdollTemplate	curated-verified	0x141f67b08	0x1f67b08	0x141ea0258	addr-match		RE::RTTI_bhkRagdollTemplate	Code/client/Games/Skyrim/RTTI.cpp:4687
398682	rtti	bhkRagdollConstraint	curated-verified	0x141f67b68	0x1f67b68	0x141ea02b8	addr-match		RE::RTTI_bhkRagdollConstraint	Code/client/Games/Skyrim/RTTI.cpp:4689
398683	rtti	hkpSafeEaseConstraintsAction	curated-verified	0x141f67b98	0x1f67b98	0x141ea02e8	addr-match		RE::RTTI_hkpSafeEaseConstraintsAction	Code/client/Games/Skyrim/RTTI.cpp:4691
398684	rtti	bhkBipedOrientationController	curated-verified	0x141f67bd0	0x1f67bd0	0x141ea0320	addr-match		RE::RTTI_bhkBipedOrientationController	Code/client/Games/Skyrim/RTTI.cpp:4693
398690	rtti	hkThreadMemory	curated-verified	0x141f67e18	0x1f67e18	0x141ea0568	addr-match		RE::RTTI_hkThreadMemory	Code/client/Games/Skyrim/RTTI.cpp:4695
398691	rtti	bhkMemorySystem	curated-verified	0x141f67e40	0x1f67e40	0x141ea0590	addr-match		RE::RTTI_bhkMemorySystem	Code/client/Games/Skyrim/RTTI.cpp:4697
398692	rtti	hkpSuspendInactiveAgentsUtil	curated-verified	0x141f67ea0	0x1f67ea0	0x141ea05f0	addr-match		RE::RTTI_hkpSuspendInactiveAgentsUtil	Code/client/Games/Skyrim/RTTI.cpp:4699
398695	rtti	bhkCompressedMeshShapeData	curated-verified	0x141f67f48	0x1f67f48	0x141ea0698	addr-match		RE::RTTI_bhkCompressedMeshShapeData	Code/client/Games/Skyrim/RTTI.cpp:4701
398696	rtti	bhkCompressedMeshShape	curated-verified	0x141f67f80	0x1f67f80	0x141ea06d0	addr-match		RE::RTTI_bhkCompressedMeshShape	Code/client/Games/Skyrim/RTTI.cpp:4703
398698	rtti	hkpCompressedMeshShape	curated-verified	0x141f67ff0	0x1f67ff0	0x141ea0740	addr-match		RE::RTTI_hkpCompressedMeshShape	Code/client/Games/Skyrim/RTTI.cpp:4705
398699	rtti	bhkConvexSweepShape	curated-verified	0x141f68020	0x1f68020	0x141ea0770	addr-match		RE::RTTI_bhkConvexSweepShape	Code/client/Games/Skyrim/RTTI.cpp:4707
398700	rtti	bhkConvexTransformShape	curated-verified	0x141f68050	0x1f68050	0x141ea07a0	addr-match		RE::RTTI_bhkConvexTransformShape	Code/client/Games/Skyrim/RTTI.cpp:4709
398701	rtti	bhkConvexTranslateShape	curated-verified	0x141f68080	0x1f68080	0x141ea07d0	addr-match		RE::RTTI_bhkConvexTranslateShape	Code/client/Games/Skyrim/RTTI.cpp:4711
398702	rtti	bhkConvexVerticesShape	curated-verified	0x141f680b0	0x1f680b0	0x141ea0800	addr-match		RE::RTTI_bhkConvexVerticesShape	Code/client/Games/Skyrim/RTTI.cpp:4713
398703	rtti	bhkCylinderShape	curated-verified	0x141f680e0	0x1f680e0	0x141ea0830	addr-match		RE::RTTI_bhkCylinderShape	Code/client/Games/Skyrim/RTTI.cpp:4715
398704	rtti	bhkMultiSphereShape	curated-verified	0x141f68108	0x1f68108	0x141ea0858	addr-match		RE::RTTI_bhkMultiSphereShape	Code/client/Games/Skyrim/RTTI.cpp:4717
398705	rtti	bhkHeightFieldShape	curated-verified	0x141f68138	0x1f68138	0x141ea0888	addr-match		RE::RTTI_bhkHeightFieldShape	Code/client/Games/Skyrim/RTTI.cpp:4719
398706	rtti	bhkPlaneShape	curated-verified	0x141f68168	0x1f68168	0x141ea08b8	addr-match		RE::RTTI_bhkPlaneShape	Code/client/Games/Skyrim/RTTI.cpp:4721
398707	rtti	bhkTriangleShape	curated-verified	0x141f68190	0x1f68190	0x141ea08e0	addr-match		RE::RTTI_bhkTriangleShape	Code/client/Games/Skyrim/RTTI.cpp:4723
398708	rtti	hkScaledMoppBvTreeShape	curated-verified	0x141f681b8	0x1f681b8	0x141ea0908	addr-match		RE::RTTI_hkScaledMoppBvTreeShape	Code/client/Games/Skyrim/RTTI.cpp:4725
398709	rtti	bhkMoppBvTreeShape	curated-verified	0x141f681e8	0x1f681e8	0x141ea0938	addr-match		RE::RTTI_bhkMoppBvTreeShape	Code/client/Games/Skyrim/RTTI.cpp:4727
398710	rtti	bhkTransformShape	curated-verified	0x141f68218	0x1f68218	0x141ea0968	addr-match		RE::RTTI_bhkTransformShape	Code/client/Games/Skyrim/RTTI.cpp:4729
398712	rtti	bhkConstraintChain	curated-verified	0x141f68270	0x1f68270	0x141ea09c0	addr-match		RE::RTTI_bhkConstraintChain	Code/client/Games/Skyrim/RTTI.cpp:4731
398714	rtti	bhkBallSocketConstraintChain	curated-verified	0x141f682d0	0x1f682d0	0x141ea0a20	addr-match		RE::RTTI_bhkBallSocketConstraintChain	Code/client/Games/Skyrim/RTTI.cpp:4733
398715	rtti	bhkGroupConstraint	curated-verified	0x141f68308	0x1f68308	0x141ea0a58	addr-match		RE::RTTI_bhkGroupConstraint	Code/client/Games/Skyrim/RTTI.cpp:4735
398717	rtti	bhkHingeLimitsConstraint	curated-verified	0x141f68370	0x1f68370	0x141ea0ac0	addr-match		RE::RTTI_bhkHingeLimitsConstraint	Code/client/Games/Skyrim/RTTI.cpp:4737
398718	rtti	bhkGenericConstraint	curated-verified	0x141f683a0	0x1f683a0	0x141ea0af0	addr-match		RE::RTTI_bhkGenericConstraint	Code/client/Games/Skyrim/RTTI.cpp:4739
